"[1, 4, 2, 3, 5, 1]",242,47,0.0,0.0009970664978027344
"[1, 2, 4, 3, 5, 1]",282,53,0.0,0.0
"[1, 2, 3, 5, 4, 1]",200,24,0.0,0.0
"[1, 2, 4, 5, 3, 1]",108,14,0.0,0.0
"[1, 2, 4, 3, 5, 1]",275,66,0.0,0.0
"[1, 3, 2, 5, 4, 1]",174,26,0.0,0.0
"[1, 4, 2, 3, 5, 1]",173,10,0.0,0.0009987354278564453
"[1, 2, 3, 4, 5, 1]",170,19,0.0,0.0
"[1, 2, 4, 5, 3, 1]",231,42,0.0,0.0009999275207519531
"[1, 2, 5, 3, 4, 1]",163,24,0.0,0.0
"[1, 2, 5, 3, 4, 1]",248,16,0.0,0.0010013580322265625
"[1, 2, 5, 4, 3, 1]",292,40,0.0,0.0
"[1, 4, 2, 3, 5, 1]",197,25,0.0,0.0
"[1, 3, 2, 5, 4, 1]",244,54,0.0,0.0
"[1, 3, 5, 2, 4, 1]",203,28,0.0,0.0
"[1, 2, 3, 5, 4, 1]",166,16,0.0,0.0
"[1, 2, 3, 5, 4, 1]",181,18,0.0,0.0
"[1, 3, 2, 4, 5, 1]",173,25,0.0,0.0
"[1, 3, 2, 4, 5, 1]",128,14,0.0,0.0
"[1, 3, 2, 4, 5, 1]",207,20,0.0,0.0
"[1, 2, 4, 5, 3, 1]",180,20,0.0,0.0
"[1, 3, 2, 5, 4, 1]",173,34,0.0,0.0
"[1, 2, 4, 3, 5, 1]",161,23,0.0,0.0
"[1, 2, 3, 5, 4, 1]",187,14,0.0,0.0
"[1, 3, 2, 4, 5, 1]",167,18,0.0,0.0
"[1, 3, 2, 4, 5, 1]",230,19,0.0,0.0
"[1, 2, 4, 5, 3, 1]",155,17,0.0,0.0
"[1, 4, 3, 2, 5, 1]",314,53,0.0,0.0
"[1, 3, 5, 2, 4, 1]",214,16,0.0,0.0
"[1, 2, 4, 3, 5, 1]",212,15,0.0,0.0
"[1, 3, 8, 10, 5, 9, 2, 6, 4, 7, 1]",265,566,0.015625,0.012471199035644531
"[1, 2, 9, 3, 7, 6, 4, 8, 10, 5, 1]",279,317,0.0,0.013807058334350586
"[1, 3, 8, 5, 9, 10, 2, 6, 4, 7, 1]",312,1048,0.015625,0.014992237091064453
"[1, 2, 3, 10, 8, 5, 9, 6, 4, 7, 1]",266,603,0.015625,0.02899956703186035
"[1, 5, 2, 6, 4, 9, 7, 8, 3, 10, 1]",233,714,0.015625,0.023671865463256836
"[1, 4, 6, 10, 2, 3, 7, 8, 9, 5, 1]",346,1162,0.03125,0.03499102592468262
"[1, 2, 6, 10, 5, 3, 7, 9, 8, 4, 1]",233,315,0.0,0.02247142791748047
"[1, 5, 2, 4, 3, 7, 6, 10, 9, 8, 1]",260,548,0.0,0.011472225189208984
"[1, 4, 3, 9, 5, 7, 2, 6, 10, 8, 1]",268,659,0.0,0.01508474349975586
"[1, 8, 3, 5, 7, 9, 6, 2, 4, 10, 1]",371,1608,0.03125,0.04625201225280762
"[1, 4, 8, 9, 5, 3, 2, 10, 6, 7, 1]",245,860,0.015625,0.02683544158935547
"[1, 4, 7, 10, 2, 9, 3, 8, 5, 6, 1]",285,129,0.0,0.0
"[1, 5, 6, 3, 4, 2, 8, 7, 9, 10, 1]",356,407,0.0,0.016004085540771484
"[1, 5, 6, 8, 9, 4, 2, 3, 7, 10, 1]",277,819,0.03125,0.034784555435180664
"[1, 2, 4, 3, 6, 8, 9, 5, 10, 7, 1]",321,2036,0.03125,0.05687355995178223
"[1, 4, 8, 10, 7, 3, 5, 6, 2, 9, 1]",353,2376,0.03125,0.0646364688873291
"[1, 4, 5, 6, 7, 2, 9, 8, 3, 10, 1]",267,483,0.015625,0.01470804214477539
"[1, 7, 10, 6, 5, 2, 4, 3, 9, 8, 1]",252,1648,0.015625,0.04174518585205078
"[1, 9, 6, 8, 4, 2, 3, 5, 7, 10, 1]",303,656,0.0,0.013135433197021484
"[1, 2, 4, 8, 3, 10, 5, 9, 7, 6, 1]",283,377,0.015625,0.013030767440795898
"[1, 2, 3, 9, 4, 7, 8, 10, 6, 5, 1]",210,338,0.0,0.013408422470092773
"[1, 4, 6, 3, 8, 10, 7, 5, 2, 9, 1]",296,2713,0.03125,0.06162095069885254
"[1, 5, 2, 10, 8, 3, 6, 4, 7, 9, 1]",211,219,0.0,0.009008646011352539
"[1, 3, 9, 7, 8, 4, 2, 5, 10, 6, 1]",240,451,0.0,0.015116214752197266
"[1, 5, 9, 4, 7, 10, 6, 3, 2, 8, 1]",243,127,0.0,0.0
"[1, 2, 8, 10, 3, 5, 9, 4, 6, 7, 1]",191,128,0.0,0.006204128265380859
"[1, 5, 4, 2, 7, 8, 9, 3, 6, 10, 1]",287,1743,0.015625,0.044968605041503906
"[1, 8, 9, 4, 2, 6, 7, 5, 3, 10, 1]",261,1666,0.015625,0.04401397705078125
"[1, 4, 10, 6, 5, 8, 2, 7, 3, 9, 1]",238,1212,0.015625,0.029846906661987305
"[1, 4, 2, 10, 8, 5, 9, 3, 6, 7, 1]",230,152,0.0,0.0070226192474365234
"[1, 9, 7, 5, 4, 3, 14, 15, 6, 13, 10, 11, 2, 8, 12, 1]",376,32290,3.359375,3.7856926918029785
"[1, 6, 10, 14, 4, 5, 13, 3, 12, 8, 15, 11, 7, 2, 9, 1]",262,1136,0.140625,0.16972923278808594
"[1, 5, 10, 2, 11, 15, 14, 7, 3, 4, 8, 13, 9, 12, 6, 1]",338,14375,1.515625,1.6440963745117188
"[1, 2, 10, 3, 13, 15, 14, 11, 5, 4, 7, 9, 8, 6, 12, 1]",260,2598,0.296875,0.3221771717071533
"[1, 9, 14, 12, 10, 3, 15, 11, 6, 4, 2, 7, 5, 8, 13, 1]",318,22913,1.9375,2.2326252460479736
"[1, 12, 9, 13, 14, 8, 4, 2, 5, 11, 3, 6, 7, 10, 15, 1]",347,37488,3.375,3.837303876876831
"[1, 11, 8, 4, 10, 2, 7, 13, 12, 14, 6, 3, 9, 5, 15, 1]",390,33849,3.125,3.201033592224121
"[1, 2, 14, 10, 13, 8, 3, 7, 9, 5, 4, 12, 15, 6, 11, 1]",309,9085,1.0625,1.2473480701446533
"[1, 8, 2, 14, 7, 3, 15, 12, 11, 5, 6, 4, 9, 10, 13, 1]",330,6421,0.671875,0.733039379119873
"[1, 3, 11, 15, 2, 13, 8, 7, 9, 14, 4, 12, 10, 5, 6, 1]",276,33488,2.578125,2.8906195163726807
"[1, 6, 15, 9, 11, 14, 7, 3, 4, 5, 10, 2, 13, 12, 8, 1]",240,597,0.0625,0.09828758239746094
"[1, 4, 13, 3, 2, 12, 7, 15, 6, 5, 14, 10, 9, 8, 11, 1]",357,3773,0.4375,0.5212135314941406
"[1, 8, 6, 15, 3, 13, 2, 4, 5, 12, 7, 11, 10, 9, 14, 1]",256,3759,0.34375,0.5370476245880127
"[1, 3, 8, 5, 14, 15, 4, 2, 11, 6, 9, 10, 12, 7, 13, 1]",354,2814,0.296875,0.3822157382965088
"[1, 5, 10, 4, 12, 11, 6, 3, 2, 9, 8, 7, 14, 15, 13, 1]",274,6591,0.671875,0.7231128215789795
"[1, 8, 5, 15, 12, 7, 9, 14, 6, 2, 10, 11, 4, 3, 13, 1]",319,5380,0.578125,0.7126429080963135
"[1, 3, 4, 12, 8, 7, 5, 11, 13, 15, 6, 9, 2, 10, 14, 1]",296,38261,3.578125,3.8443145751953125
"[1, 8, 10, 15, 3, 7, 5, 9, 14, 13, 4, 2, 6, 11, 12, 1]",338,10246,1.21875,1.3158700466156006
"[1, 4, 9, 14, 3, 13, 2, 8, 5, 7, 10, 12, 15, 11, 6, 1]",317,23402,2.109375,2.358267307281494
"[1, 12, 7, 10, 6, 11, 13, 3, 5, 2, 4, 8, 9, 15, 14, 1]",345,15551,1.296875,1.5398857593536377
"[1, 2, 14, 9, 13, 7, 5, 3, 10, 8, 4, 11, 6, 15, 12, 1]",283,2106,0.21875,0.2511444091796875
"[1, 4, 5, 8, 11, 9, 3, 12, 15, 7, 13, 6, 2, 14, 10, 1]",319,17509,1.78125,1.8323707580566406
"[1, 5, 8, 13, 7, 4, 14, 9, 10, 6, 3, 2, 15, 11, 12, 1]",270,3741,0.34375,0.4003407955169678
"[1, 13, 7, 9, 8, 3, 2, 10, 11, 5, 6, 15, 4, 12, 14, 1]",328,70182,6.90625,7.765326023101807
"[1, 3, 13, 4, 12, 10, 6, 2, 8, 5, 15, 14, 9, 7, 11, 1]",315,20350,1.796875,1.8326563835144043
"[1, 5, 4, 14, 9, 8, 11, 6, 2, 13, 10, 12, 3, 7, 15, 1]",329,3414,0.4375,0.4535079002380371
"[1, 3, 15, 12, 9, 4, 11, 2, 5, 6, 13, 8, 10, 14, 7, 1]",283,4850,0.546875,0.6867063045501709
"[1, 6, 5, 4, 9, 2, 14, 15, 11, 3, 7, 8, 12, 13, 10, 1]",230,6488,0.578125,0.7051880359649658
"[1, 4, 15, 9, 5, 10, 12, 13, 11, 8, 3, 2, 6, 7, 14, 1]",381,622345,46.875,50.32539367675781
"[1, 11, 3, 8, 10, 13, 2, 7, 6, 4, 14, 12, 5, 9, 15, 1]",254,1743,0.21875,0.2437756061553955
"[1, 14, 6, 10, 12, 17, 20, 18, 2, 15, 9, 4, 3, 8, 19, 5, 13, 11, 7, 16, 1]",352,16662,4.921875,5.508758783340454
"[1, 13, 16, 19, 11, 17, 14, 9, 12, 6, 5, 7, 4, 2, 18, 3, 8, 20, 10, 15, 1]",382,10942,4.09375,4.674962520599365
"[1, 2, 5, 4, 17, 20, 11, 12, 18, 14, 19, 6, 15, 9, 7, 10, 3, 16, 8, 13, 1]",364,41928,13.28125,14.330252885818481
"[1, 7, 4, 5, 14, 15, 13, 9, 16, 10, 20, 19, 3, 8, 2, 12, 17, 6, 18, 11, 1]",417,699480,205.0625,220.85874891281128
"[1, 6, 5, 2, 20, 19, 10, 13, 3, 12, 14, 16, 4, 7, 18, 15, 8, 11, 9, 17, 1]",321,72140,18.984375,21.362285137176514
"[1, 3, 13, 10, 8, 15, 11, 18, 9, 12, 2, 16, 17, 14, 19, 5, 6, 7, 20, 4, 1]",378,2239279,473.765625,522.1464593410492
"[1, 17, 4, 9, 16, 15, 6, 18, 11, 12, 13, 7, 5, 20, 2, 10, 3, 14, 8, 19, 1]",363,80087,21.828125,24.593865633010864
"[1, 14, 15, 12, 10, 5, 8, 11, 20, 4, 9, 2, 6, 19, 3, 18, 16, 7, 13, 17, 1]",357,192243,49.796875,56.288151025772095
"[1, 2, 12, 13, 7, 14, 6, 5, 4, 19, 8, 16, 18, 20, 17, 15, 10, 11, 3, 9, 1]",352,427656,108.890625,123.4149580001831
"[1, 7, 4, 18, 8, 3, 15, 14, 19, 20, 13, 11, 9, 12, 2, 5, 17, 6, 16, 10, 1]",326,24533,8.328125,8.825045824050903
"[1, 2, 5, 16, 13, 4, 19, 11, 9, 6, 15, 17, 14, 20, 7, 8, 12, 10, 3, 18, 1]",429,693378,189.109375,205.50769877433777
"[1, 3, 12, 9, 18, 5, 2, 11, 16, 17, 6, 20, 19, 10, 14, 15, 4, 13, 7, 8, 1]",381,420507,127.453125,142.0155119895935
"[1, 12, 17, 19, 7, 9, 16, 18, 6, 8, 4, 3, 5, 2, 11, 20, 10, 15, 14, 13, 1]",327,17692,5.1875,5.762982606887817
"[1, 8, 13, 16, 17, 4, 5, 11, 2, 3, 14, 7, 6, 10, 18, 9, 20, 19, 12, 15, 1]",332,441632,112.59375,129.77349209785461
"[1, 10, 8, 15, 6, 20, 19, 16, 3, 2, 13, 18, 11, 5, 12, 17, 7, 9, 4, 14, 1]",442,1425053,319.453125,355.69784569740295
"[1, 9, 13, 10, 5, 16, 6, 4, 15, 20, 18, 12, 14, 7, 3, 8, 17, 19, 2, 11, 1]",376,149848,35.625,38.768603801727295
"[1, 6, 2, 19, 4, 9, 17, 15, 3, 5, 12, 18, 10, 14, 11, 13, 7, 20, 16, 8, 1]",366,96223,26.5625,30.428173303604126
"[1, 8, 6, 11, 14, 5, 10, 12, 20, 19, 16, 15, 2, 7, 17, 18, 13, 3, 4, 9, 1]",351,390063,91.8125,103.23461127281189
"[1, 8, 2, 7, 4, 5, 18, 13, 15, 10, 16, 12, 17, 20, 6, 3, 11, 14, 19, 9, 1]",395,950961,254.828125,281.3954243659973
"[1, 10, 7, 3, 5, 6, 16, 8, 19, 20, 2, 13, 15, 14, 18, 12, 11, 9, 4, 17, 1]",373,268846,68.96875,77.61036467552185
"[1, 9, 3, 12, 13, 18, 19, 16, 11, 20, 4, 10, 17, 2, 7, 5, 8, 15, 6, 14, 1]",341,78793,23.75,25.929380655288696
"[1, 5, 19, 7, 3, 13, 11, 17, 6, 9, 12, 8, 16, 4, 2, 15, 18, 20, 14, 10, 1]",349,280887,65.6875,74.04888653755188
"[1, 12, 11, 18, 9, 4, 3, 6, 10, 7, 15, 17, 19, 5, 20, 8, 16, 2, 13, 14, 1]",397,1098345,300.171875,323.7815911769867
"[1, 3, 14, 15, 4, 5, 12, 16, 7, 10, 6, 2, 20, 8, 19, 9, 17, 13, 11, 18, 1]",364,294797,85.9375,96.34111642837524
"[1, 5, 13, 6, 9, 17, 16, 11, 3, 14, 4, 19, 20, 15, 12, 2, 18, 7, 10, 8, 1]",441,2378196,646.296875,696.9501812458038
"[1, 10, 3, 15, 2, 9, 13, 8, 11, 16, 4, 20, 7, 6, 18, 12, 17, 5, 14, 19, 1]",322,16663,5.40625,5.980573654174805
